PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
Thoc3,THO complex subunit 3,Q8VE80,THOC3_MOUSE,"transcription export complex,THO complex part of transcription export complex,nuclear speck,nuclear chromosome, telomeric region","mRNA processing,mRNA export from nucleus,RNA splicing,viral mRNA export from host cell nucleus","RNA binding,protein binding",0.00022595759449908952,1,2,2,2,1,2,3,3,1,2,2,2,1,0,3,3,1.1895976066589355,5.454310417175293,1.5632004737854004,13.78298282623291,3.6195425987243652,NaN,8.627347946166992,3.546461820602417
Fam114a2,Protein FAM114A2;Isoform 2 of Protein FAM114A2,Q8VE88;Q8VE88-2,F1142_MOUSE,cellular_component;,biological_process;,molecular_function;,1.1195607444124105E-52,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,5.636186122894287,3.576964855194092,5.400638580322266,4.073427200317383,2.341634511947632,4.104335308074951,6.9904890060424805,3.630525827407837
,UPF0598 protein C8orf82 homolog,Q8VE95,CH082_MOUSE,mitochondrion,"biological_process,positive regulation of synapse assembly",molecular_function,5.627476924934294E-48,4,5,4,3,5,4,4,4,4,5,4,3,5,4,4,4,46.098785400390625,23.48677635192871,48.513057708740234,25.804338455200195,55.3188362121582,35.00556564331055,13.240778923034668,11.735079765319824
Chchd4,Mitochondrial intermembrane space import and assembly protein 40,Q8VEA4,MIA40_MOUSE,"mitochondrion,mitochondrial intermembrane space","protein maturation by protein folding,cellular response to oxidative stress,mitochondrial DNA repair,protein import into mitochondrial intermembrane space,regulation of protein export from nucleus,'de novo' posttranslational protein folding,oxidation-reduction process,establishment of protein localization to mitochondrion,positive regulation of cellular respiration,cellular response to leukemia inhibitory factor","protein binding,protein disulfide oxidoreductase activity",1.65019846900237E-30,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,34.60774230957031,17.97016716003418,50.89828109741211,12.329977989196777,45.793453216552734,24.483388900756836,16.811534881591797,16.543867111206055
Lmcd1,LIM and cysteine-rich domains protein 1,Q8VEE1,LMCD1_MOUSE,"extracellular space,nucleus,cytoplasm,extracellular matrix","negative regulation of transcription from RNA polymerase II promoter,transcription, DNA-templated,regulation of cardiac muscle hypertrophy,positive regulation of calcineurin-NFAT signaling cascade","transcription corepressor activity,protein binding,zinc ion binding",3.033934762847344E-21,2,4,1,3,1,2,4,4,2,4,1,3,1,2,4,4,3.989243745803833,5.11644983291626,1.496688723564148,6.3164873123168945,1.6347748041152954,3.5642080307006836,9.312012672424316,6.618009567260742
Vps4a,Vacuolar protein sorting-associated protein 4A,Q8VEJ9,VPS4A_MOUSE,"spindle pole,nucleus,cytoplasm,lysosome,endosome,early endosome,late endosome,vacuolar membrane,centrosome,cytosol,plasma membrane,midbody,late endosome membrane,perinuclear region of cytoplasm,extracellular exosome,Flemming body,ESCRT III complex","cell separation after cytokinesis,protein targeting to lysosome,membrane budding,nucleus organization,mitotic metaphase plate congression,abscission,vesicle-mediated transport,endosomal transport,viral release from host cell,intracellular cholesterol transport,negative regulation of cytokinesis,regulation of protein localization,endosomal vesicle fusion,multivesicular body assembly,viral budding via host ESCRT complex,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,mitotic cytokinesis checkpoint,positive regulation of viral process,cell division,late endosomal microautophagy,vesicle uncoating,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway,positive regulation of viral release from host cell,regulation of protein localization to plasma membrane,positive regulation of exosomal secretion,positive regulation of viral budding via host ESCRT complex,positive regulation of viral life cycle","protein binding,ATP binding,protein C-terminus binding,ATPase activity,protein domain specific binding",6.42354293642664E-28,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,63.17732620239258,41.08597183227539,51.601985931396484,52.99407196044922,38.922752380371094,49.76353073120117,27.966190338134766,39.130104064941406
Hnrnpu,Heterogeneous nuclear ribonucleoprotein U,Q8VEK3,HNRPU_MOUSE,"nuclear chromosome,kinetochore,nucleus,nucleoplasm,centrosome,cell surface,membrane,nuclear matrix,nuclear speck,midbody,intracellular ribonucleoprotein complex,extracellular matrix,macromolecular complex,cytoplasmic ribonucleoprotein granule,CRD-mediated mRNA stability complex,catalytic step 2 spliceosome,mitotic spindle,inactive sex chromosome,mitotic spindle midzone,mitotic spindle microtubule,ribonucleoprotein complex,telomerase holoenzyme complex,RNA polymerase II transcription factor complex","negative regulation of transcription from RNA polymerase II promoter,regulation of alternative mRNA splicing, via spliceosome,osteoblast differentiation,mRNA processing,regulation of mitotic cell cycle,RNA splicing,dosage compensation by inactivation of X chromosome,negative regulation of telomere maintenance via telomerase,circadian regulation of gene expression,negative regulation of kinase activity,negative regulation of transcription elongation from RNA polymerase II promoter,positive regulation of transcription from RNA polymerase II promoter,mRNA stabilization,maintenance of protein location in nucleus,cardiac muscle cell development,CRD-mediated mRNA stabilization,cellular response to glucocorticoid stimulus,cellular response to dexamethasone stimulus,regulation of mitotic spindle assembly,regulation of chromatin organization,positive regulation of attachment of mitotic spindle microtubules to kinetochore,protein localization to spindle microtubule,RNA localization to chromatin,cellular response to leukemia inhibitory factor,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity,positive regulation of stem cell proliferation,negative regulation of stem cell differentiation","RNA polymerase II core binding,core promoter binding,TFIIH-class transcription factor binding,DNA binding,chromatin binding,double-stranded DNA binding,single-stranded DNA binding,transcription corepressor activity,RNA binding,double-stranded RNA binding,single-stranded RNA binding,mRNA 3'-UTR binding,actin binding,protein binding,ATP binding,poly(A) binding,snRNA binding,poly(C) RNA binding,chromatin DNA binding,poly(G) binding,enhancer binding,pre-mRNA binding,identical protein binding,ribonucleoprotein complex binding,sequence-specific DNA binding,macromolecular complex binding,telomerase RNA binding,Requires Ontology,sequence-specific double-stranded DNA binding,promoter-specific chromatin binding",9.06675697632416E-48,40,45,41,46,39,44,46,47,40,45,41,46,39,44,46,47,1246.2451171875,2361.614013671875,1237.8045654296875,2610.1376953125,1240.503662109375,1366.343505859375,2777.401123046875,2526.027099609375
Slc25a3,"Phosphate carrier protein, mitochondrial",Q8VEM8,MPCP_MOUSE,"mitochondrion,mitochondrial inner membrane,membrane,integral component of membrane,myelin sheath,extracellular exosome","mitochondrial transport,phosphate ion transmembrane transport","phosphate ion transmembrane transporter activity,symporter activity,protein complex binding",6.648709665045253E-35,24,24,24,24,25,24,24,24,24,24,24,24,25,24,24,24,3711.542236328125,1894.0614013671875,4141.47998046875,2399.532958984375,3883.734375,3155.847900390625,1027.1513671875,1502.627685546875
Rbm39,RNA-binding protein 39;Isoform 2 of RNA-binding protein 39,Q8VH51;Q8VH51-2,RBM39_MOUSE,"nucleus,nucleoplasm,microtubule organizing center,microtubule cytoskeleton,nuclear speck,protein complex;","transcription, DNA-templated,regulation of transcription, DNA-templated,mRNA processing,RNA splicing;","transcription coactivator activity,RNA binding,protein binding;",3.725277329997499E-36,14,13,11,13,11,10,15,16,14,13,11,13,11,10,15,16,102.00606536865234,174.86647033691406,110.17439270019531,180.4018096923828,86.1802749633789,98.08929443359375,212.6389617919922,162.873046875
Selm,Selenoprotein M,Q8VHC3,SELM_MOUSE,"endoplasmic reticulum,Golgi apparatus,perinuclear region of cytoplasm","response to selenium ion,multicellular organism growth,corticosterone secretion,hormone metabolic process,adipose tissue development",molecular_function,1.469133574203528E-05,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,10.454492568969727,11.420654296875,24.481523513793945,7.598634719848633,10.647547721862793,17.679325103759766,7.461174011230469,6.517091751098633
Sec63,Translocation protein SEC63 homolog,Q8VHE0,SEC63_MOUSE,"endoplasmic reticulum,endoplasmic reticulum membrane,membrane,integral component of membrane","liver development,SRP-dependent cotranslational protein targeting to membrane,posttranslational protein targeting to membrane,nitrogen compound metabolic process,multicellular organism aging,posttranslational protein targeting to membrane, translocation,renal system development","RNA binding,protein transporter activity",2.537069974294294E-19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23.461517333984375,42.674983978271484,31.776865005493164,57.680442810058594,24.26631736755371,20.944711685180664,35.99974060058594,28.345714569091797
Fmo4,Dimethylaniline monooxygenase [N-oxide-forming] 4,Q8VHG0,FMO4_MOUSE,"cellular_component,endoplasmic reticulum membrane,integral component of membrane,organelle membrane","drug catabolic process,oxidation-reduction process","monooxygenase activity,N,N-dimethylaniline monooxygenase activity,flavin adenine dinucleotide binding,NADP binding",5.972123347776904E-37,5,5,4,3,5,4,4,7,5,5,4,3,5,4,4,7,13.10641098022461,10.215775489807129,14.876189231872559,5.447293758392334,10.496923446655273,15.364157676696777,5.980655193328857,15.113486289978027
Dhx36,ATP-dependent RNA helicase DHX36,Q8VHK9,DHX36_MOUSE,"chromosome, telomeric region,nucleus,cytoplasm,cytosol,extracellular exosome","ossification,transcription, DNA-templated,RNA processing,response to virus,RNA secondary structure unwinding,positive regulation of telomere maintenance,response to exogenous dsRNA,positive regulation of transcription from RNA polymerase II promoter,telomerase RNA stabilization,positive regulation of interferon-alpha secretion","core promoter binding,G-quadruplex RNA binding,single-stranded DNA binding,RNA binding,double-stranded RNA binding,ATP-dependent RNA helicase activity,protein binding,ATP binding,DNA-dependent ATPase activity,histone deacetylase binding,transcription regulatory region DNA binding,G-quadruplex DNA binding,telomerase RNA binding",3.1248888833404696E-09,2,3,1,3,3,3,3,3,2,3,0,3,3,3,3,3,9.659083366394043,6.449019908905029,NaN,2.8005378246307373,4.102293491363525,2.9110472202301025,7.738278388977051,4.957193851470947
Hnrnpr,Heterogeneous nuclear ribonucleoprotein R,Q8VHM5,Q8VHM5_MOUSE,"nucleus,nucleoplasm,cytoplasm,viral nucleocapsid,dendrite,growth cone,intracellular ribonucleoprotein complex,axon terminus,catalytic step 2 spliceosome","circadian rhythm,negative regulation of catalytic activity,mRNA destabilization","RNA binding,mRNA 3'-UTR binding",1.5434566551688952E-36,12,14,13,14,11,12,14,13,12,14,13,14,11,12,14,13,36.046302795410156,61.93760681152344,44.29719543457031,73.28601837158203,43.66948318481445,36.72184371948242,100.08694458007812,75.91716003417969
Acot11,Acyl-coenzyme A thioesterase 11,Q8VHQ9,ACO11_MOUSE,"cytosol,extracellular exosome","fatty acid metabolic process,acyl-CoA metabolic process,response to temperature stimulus,response to cold,intracellular signal transduction","lipid binding,acyl-CoA hydrolase activity,carboxylic ester hydrolase activity",3.1505196050587086E-43,3,3,4,2,4,4,3,4,3,3,4,2,4,4,3,4,46.131629943847656,18.918689727783203,65.83889770507812,45.126220703125,48.961002349853516,30.254417419433594,9.22287654876709,19.34695053100586
Flnc,Filamin-C;Isoform 2 of Filamin-C,Q8VHX6;Q8VHX6-2,FLNC_MOUSE,"cytoplasm,cytosol,plasma membrane,focal adhesion,actin cytoskeleton,sarcoplasm,Z disc,sarcolemma;","actin filament-based process,muscle fiber development;","actin binding,cytoskeletal protein binding,ankyrin binding,actin filament binding;",2.7256784100805816E-08,1,5,Filtered,6,Filtered,Filtered,7,5,0,5,Filtered,6,Filtered,Filtered,7,5,NaN,9.535740852355957,Filtered,18.6109676361084,Filtered,Filtered,13.018121719360352,20.196147918701172
Cspg4,Chondroitin sulfate proteoglycan 4,Q8VHY0,CSPG4_MOUSE,"intracellular,plasma membrane,focal adhesion,cell surface,integral component of membrane,apical plasma membrane,extracellular matrix,lamellipodium membrane,cell projection,extracellular exosome","activation of MAPK activity,angiogenesis,transmembrane receptor protein tyrosine kinase signaling pathway,cell proliferation,glial cell migration,intracellular signal transduction,tissue remodeling,positive regulation of peptidyl-tyrosine phosphorylation","signal transducer activity,protein binding,protein kinase binding",9.231818823919433E-23,2,3,2,3,1,3,2,2,2,3,2,3,1,3,2,2,7.4847588539123535,12.788165092468262,10.592647552490234,19.950441360473633,5.4654927253723145,6.4597625732421875,15.095873832702637,7.078494071960449
Abcc2,Canalicular multispecific organic anion transporter 1,Q8VI47,MRP2_MOUSE,"integral component of plasma membrane,cell surface,membrane,apical plasma membrane,brush border membrane,intercellular canaliculus","drug transmembrane transport,response to oxidative stress,female pregnancy,response to heat,mercury ion transport,canalicular bile acid transport,prostaglandin transport,cellular chloride ion homeostasis,response to methotrexate,cellular response to hormone stimulus,response to estrogen,response to arsenic-containing substance,transmembrane transport,thyroid hormone transport,cellular response to lipopolysaccharide,cellular response to interleukin-1,cellular response to interleukin-6,cellular response to tumor necrosis factor,cellular response to dexamethasone stimulus,response to antineoplastic agent,benzylpenicillin metabolic process","protein binding,ATP binding,organic anion transmembrane transporter activity,protein domain specific binding,ATPase activity, coupled to transmembrane movement of substances",4.799064018865296E-47,19,16,18,7,17,16,13,16,19,16,18,7,17,16,13,16,93.24987030029297,70.02718353271484,85.42305755615234,17.853164672851562,75.68260192871094,73.55848693847656,33.441158294677734,68.90355682373047
Ipo4,Importin-4,Q8VI75,IPO4_MOUSE,"nuclear chromatin,cytoplasm,membrane,nuclear membrane,nuclear periphery,protein complex","protein import into nucleus, translocation,DNA replication-dependent nucleosome assembly,DNA replication-independent nucleosome assembly,NLS-bearing protein import into nucleus,ribosomal protein import into nucleus,ribosome biogenesis","protein binding,nuclear localization sequence binding,Ran GTPase binding,protein transporter activity",3.946214611343925E-36,4,12,6,8,4,4,11,10,4,12,6,8,4,4,11,10,14.849926948547363,51.94166946411133,6.200692176818848,43.58672332763672,6.620830535888672,14.424829483032227,56.07345962524414,36.27607345581055
Sfpq,"Splicing factor, proline- and glutamine-rich",Q8VIJ6,SFPQ_MOUSE,"chromatin,nucleus,nucleoplasm,cytoplasm,nuclear matrix,nuclear speck,extracellular matrix,paraspeckles,RNA polymerase II transcription factor complex","negative regulation of transcription from RNA polymerase II promoter,alternative mRNA splicing, via spliceosome,double-strand break repair via homologous recombination,activation of innate immune response,transcription, DNA-templated,cellular response to DNA damage stimulus,regulation of circadian rhythm,negative regulation of circadian rhythm,positive regulation of sister chromatid cohesion,negative regulation of transcription, DNA-templated,positive regulation of transcription from RNA polymerase II promoter,rhythmic process,chromosome organization,regulation of cell cycle,histone H3 deacetylation,positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","transcription regulatory region sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,core promoter binding,DNA binding,chromatin binding,RNA binding,protein binding,protein homodimerization activity,histone deacetylase binding,transcription regulatory region DNA binding",1.030188551959465E-48,22,24,20,23,22,21,24,23,22,24,20,23,22,21,24,23,161.96615600585938,284.0067138671875,163.54232788085938,316.2213134765625,157.2183837890625,171.69467163085938,431.9388732910156,263.49029541015625
Bsnd,Barttin,Q8VIM4,BSND_MOUSE,"integral component of plasma membrane,integral component of membrane,basolateral plasma membrane,protein complex","cellular ion homeostasis,sensory perception of sound,cellular potassium ion homeostasis,cellular chloride ion homeostasis,regulation of molecular function,chloride transmembrane transport","protein binding,chloride channel regulator activity,chloride channel activity",1.7728026129372427E-34,7,6,6,3,7,6,6,5,7,6,6,3,7,6,6,5,210.51962280273438,23.90561294555664,180.14944458007812,15.329904556274414,192.09613037109375,131.6580352783203,22.52271270751953,16.043054580688477
